feature_set,n_features,model,algorithm,n_neighbors,calibration,Delta,chi,chi_err
20,20,KNN,auto,13,uncalibrated,0.0374,0,0
20,20,KNN,auto,13,uncalibrated,0.0378,0.0527093598058985,0.0237066297965648
20,20,KNN,auto,13,uncalibrated,0.0382,0.174254900843617,0.0415352005786722
20,20,KNN,auto,13,uncalibrated,0.0386,0.00169449230327695,0.00169265237085568
20,20,KNN,auto,13,uncalibrated,0.039,0,0
20,20,KNN,auto,13,uncalibrated,0.0394,0,0
20,20,KNN,auto,13,uncalibrated,0.0398,0,0
20,20,KNN,auto,13,uncalibrated,0.0402,0,0
20,20,KNN,auto,13,uncalibrated,0.041,0,0
20,20,KNN,auto,15,uncalibrated,0.036,0,0
20,20,KNN,auto,15,uncalibrated,0.0366,0,0
20,20,KNN,auto,15,uncalibrated,0.037,0,0
20,20,KNN,auto,15,uncalibrated,0.0374,0,0
20,20,KNN,auto,15,uncalibrated,0.0378,0.0530001502899301,0.0236288094994974
20,20,KNN,auto,15,uncalibrated,0.0382,0.171327959168253,0.0412425295034514
20,20,KNN,auto,15,uncalibrated,0.0386,0.00165457756727527,0.00165280578049907
20,20,KNN,auto,15,uncalibrated,0.039,0,0
20,20,KNN,auto,15,uncalibrated,0.0394,0,0
20,20,KNN,auto,15,uncalibrated,0.0398,0,0
20,20,KNN,auto,15,uncalibrated,0.0402,0,0
20,20,KNN,auto,15,uncalibrated,0.041,0,0
20,20,KNN,auto,17,uncalibrated,0.036,0,0
20,20,KNN,auto,17,uncalibrated,0.0366,0,0
20,20,KNN,auto,17,uncalibrated,0.037,0,0
20,20,KNN,auto,17,uncalibrated,0.0374,0,0
20,20,KNN,auto,17,uncalibrated,0.0378,0.0532032066791616,0.023588160587518
20,20,KNN,auto,17,uncalibrated,0.0382,0.169231737239594,0.0408743507776799
20,20,KNN,auto,17,uncalibrated,0.0386,0.00171623341604041,0.00171435740651281
20,20,KNN,auto,17,uncalibrated,0.039,0,0
20,20,KNN,auto,17,uncalibrated,0.0394,0,0
20,20,KNN,auto,17,uncalibrated,0.0398,0,0
20,20,KNN,auto,17,uncalibrated,0.0402,0,0
20,20,KNN,auto,17,uncalibrated,0.041,0,0
20,20,KNN,auto,19,uncalibrated,0.036,0,0
20,20,KNN,auto,19,uncalibrated,0.0366,0,0
20,20,KNN,auto,19,uncalibrated,0.037,0,0
20,20,KNN,auto,19,uncalibrated,0.0374,0,0
20,20,KNN,auto,19,uncalibrated,0.0378,0.0535658924706187,0.0236703500431363
20,20,KNN,auto,19,uncalibrated,0.0382,0.167277652331034,0.0407415650730853
20,20,KNN,auto,19,uncalibrated,0.0386,0.00160239821912238,0.00160071968428188
20,20,KNN,auto,19,uncalibrated,0.039,0,0
20,20,KNN,auto,19,uncalibrated,0.0394,0,0
20,20,KNN,auto,19,uncalibrated,0.0398,0,0
20,20,KNN,auto,19,uncalibrated,0.0402,0,0
20,20,KNN,auto,19,uncalibrated,0.041,0,0
20,20,KNN,auto,21,uncalibrated,0.036,0,0
20,20,KNN,auto,21,uncalibrated,0.0366,0,0
20,20,KNN,auto,21,uncalibrated,0.037,0,0
20,20,KNN,auto,21,uncalibrated,0.0374,0,0
20,20,KNN,auto,21,uncalibrated,0.0378,0.0539784374812602,0.0237184741333111
20,20,KNN,auto,21,uncalibrated,0.0382,0.166248250515061,0.0408147085925116
20,20,KNN,auto,21,uncalibrated,0.0386,0.00151950988650539,0.00151799121212596
20,20,KNN,auto,21,uncalibrated,0.039,0,0
20,20,KNN,auto,21,uncalibrated,0.0394,0,0
20,20,KNN,auto,21,uncalibrated,0.0398,0,0
20,20,KNN,auto,21,uncalibrated,0.0402,0,0
20,20,KNN,auto,21,uncalibrated,0.041,0,0
20,20,KNN,auto,23,uncalibrated,0.036,0,0
20,20,KNN,auto,23,uncalibrated,0.0366,0,0
20,20,KNN,auto,23,uncalibrated,0.037,0,0
20,20,KNN,auto,23,uncalibrated,0.0374,0,0
20,20,KNN,auto,23,uncalibrated,0.0378,0.0544691512774621,0.0239132525212724
20,20,KNN,auto,23,uncalibrated,0.0382,0.16527724638482,0.0407194674737674
20,20,KNN,auto,23,uncalibrated,0.0386,0.0015114229113401,0.00150992074429084
20,20,KNN,auto,23,uncalibrated,0.039,0,0
20,20,KNN,auto,23,uncalibrated,0.0394,0,0
20,20,KNN,auto,23,uncalibrated,0.0398,0,0
20,20,KNN,auto,23,uncalibrated,0.0402,0,0
20,20,KNN,auto,23,uncalibrated,0.041,0,0
20,20,KNN,auto,25,uncalibrated,0.036,0,0
20,20,KNN,auto,25,uncalibrated,0.0366,0,0
20,20,KNN,auto,25,uncalibrated,0.037,0,0
20,20,KNN,auto,25,uncalibrated,0.0374,0,0
20,20,KNN,auto,25,uncalibrated,0.0378,0.0549198078003363,0.0240222831724402
20,20,KNN,auto,25,uncalibrated,0.0382,0.164331150837887,0.0405240376031109
20,20,KNN,auto,25,uncalibrated,0.0386,0.00145521349598355,0.00145383150229825
20,20,KNN,auto,25,uncalibrated,0.039,0,0
20,20,KNN,auto,25,uncalibrated,0.0394,0,0
20,20,KNN,auto,25,uncalibrated,0.0398,0,0
20,20,KNN,auto,25,uncalibrated,0.0402,0,0
20,20,KNN,auto,25,uncalibrated,0.041,0,0
20,20,KNN,auto,27,uncalibrated,0.036,0,0
20,20,KNN,auto,27,uncalibrated,0.0366,0,0
20,20,KNN,auto,27,uncalibrated,0.037,0,0
20,20,KNN,auto,27,uncalibrated,0.0374,0,0
20,20,KNN,auto,27,uncalibrated,0.0378,0.0551670807824338,0.0240574221622987
20,20,KNN,auto,27,uncalibrated,0.0382,0.163166123918582,0.0403924499976155
20,20,KNN,auto,27,uncalibrated,0.0386,0.00141259746228166,0.00141117201242688
20,20,KNN,auto,27,uncalibrated,0.039,0,0
20,20,KNN,auto,27,uncalibrated,0.0394,0,0
20,20,KNN,auto,27,uncalibrated,0.0398,0,0
20,20,KNN,auto,27,uncalibrated,0.0402,0,0
20,20,KNN,auto,27,uncalibrated,0.041,0,0
20,20,KNN,auto,29,uncalibrated,0.036,0,0
20,20,KNN,auto,29,uncalibrated,0.0366,0,0
20,20,KNN,auto,29,uncalibrated,0.037,0,0
20,20,KNN,auto,29,uncalibrated,0.0374,0,0
20,20,KNN,auto,29,uncalibrated,0.0378,0.055319768401671,0.0241423133185702
20,20,KNN,auto,29,uncalibrated,0.0382,0.162112183865648,0.0403165847553123
20,20,KNN,auto,29,uncalibrated,0.0386,0.00145329807425136,0.00145178436581063
20,20,KNN,auto,29,uncalibrated,0.039,0,0
20,20,KNN,auto,29,uncalibrated,0.0394,0,0
20,20,KNN,auto,29,uncalibrated,0.0398,0,0
20,20,KNN,auto,29,uncalibrated,0.0402,0,0
20,20,KNN,auto,29,uncalibrated,0.041,0,0
20,20,KNN,auto,31,uncalibrated,0.036,0,0
20,20,KNN,auto,31,uncalibrated,0.0366,0,0
20,20,KNN,auto,31,uncalibrated,0.037,0,0
20,20,KNN,auto,31,uncalibrated,0.0374,0,0
20,20,KNN,auto,31,uncalibrated,0.0378,0.0556282171843699,0.0241859977143798
20,20,KNN,auto,31,uncalibrated,0.0382,0.161713710572152,0.0403942860406982
20,20,KNN,auto,31,uncalibrated,0.0386,0.00145181129708145,0.0014503096109949
20,20,KNN,auto,31,uncalibrated,0.039,0,0
20,20,KNN,auto,31,uncalibrated,0.0394,0,0
20,20,KNN,auto,31,uncalibrated,0.0398,0,0
20,20,KNN,auto,31,uncalibrated,0.0402,0,0
20,20,KNN,auto,31,uncalibrated,0.041,0,0
20,20,KNN,auto,33,uncalibrated,0.036,0,0
20,20,KNN,auto,33,uncalibrated,0.0366,0,0
20,20,KNN,auto,33,uncalibrated,0.037,0,0
20,20,KNN,auto,33,uncalibrated,0.0374,0,0
20,20,KNN,auto,33,uncalibrated,0.0378,0.0561043268506137,0.0243177074750596
20,20,KNN,auto,33,uncalibrated,0.0382,0.160857752851428,0.0403000845209437
20,20,KNN,auto,33,uncalibrated,0.0386,0.00141685696532684,0.00141532678583854
20,20,KNN,auto,33,uncalibrated,0.039,0,0
20,20,KNN,auto,33,uncalibrated,0.0394,0,0
20,20,KNN,auto,33,uncalibrated,0.0398,0,0
20,20,KNN,auto,33,uncalibrated,0.0402,0,0
20,20,KNN,auto,33,uncalibrated,0.041,0,0
20,20,KNN,auto,35,uncalibrated,0.036,0,0
20,20,KNN,auto,35,uncalibrated,0.0366,0,0
20,20,KNN,auto,35,uncalibrated,0.037,0,0
20,20,KNN,auto,35,uncalibrated,0.0374,0,0
20,20,KNN,auto,35,uncalibrated,0.0378,0.0563859522721657,0.0243846527052691
20,20,KNN,auto,35,uncalibrated,0.0382,0.160001974104564,0.0403186890009591
20,20,KNN,auto,35,uncalibrated,0.0386,0.00138672815956432,0.00138528975797333
20,20,KNN,auto,35,uncalibrated,0.039,0,0
20,20,KNN,auto,35,uncalibrated,0.0394,0,0
20,20,KNN,auto,35,uncalibrated,0.0398,0,0
20,20,KNN,auto,35,uncalibrated,0.0402,0,0
20,20,KNN,auto,35,uncalibrated,0.041,0,0
20,20,KNN,auto,37,uncalibrated,0.036,0,0
20,20,KNN,auto,37,uncalibrated,0.0366,0,0
20,20,KNN,auto,37,uncalibrated,0.037,0,0
20,20,KNN,auto,37,uncalibrated,0.0374,0,0
20,20,KNN,auto,37,uncalibrated,0.0378,0.0564425947994801,0.0243786565551292
20,20,KNN,auto,37,uncalibrated,0.0382,0.159099989028322,0.0401505337185083
20,20,KNN,auto,37,uncalibrated,0.0386,0.00136135175943711,0.0013599947700765
20,20,KNN,auto,37,uncalibrated,0.039,0,0
20,20,KNN,auto,37,uncalibrated,0.0394,0,0
20,20,KNN,auto,37,uncalibrated,0.0398,0,0
20,20,KNN,auto,37,uncalibrated,0.0402,0,0
20,20,KNN,auto,37,uncalibrated,0.041,0,0
20,20,KNN,auto,39,uncalibrated,0.036,0,0
20,20,KNN,auto,39,uncalibrated,0.0366,0,0
20,20,KNN,auto,39,uncalibrated,0.037,0,0
20,20,KNN,auto,39,uncalibrated,0.0374,0,0
20,20,KNN,auto,39,uncalibrated,0.0378,0.056674551269635,0.0245073234736453
20,20,KNN,auto,39,uncalibrated,0.0382,0.158230827998541,0.0401047828751697
20,20,KNN,auto,39,uncalibrated,0.0386,0.00133977838583231,0.00133849410251831
20,20,KNN,auto,39,uncalibrated,0.039,0,0
20,20,KNN,auto,39,uncalibrated,0.0394,0,0
20,20,KNN,auto,39,uncalibrated,0.0398,0,0
20,20,KNN,auto,39,uncalibrated,0.0402,0,0
20,20,KNN,auto,39,uncalibrated,0.041,0,0
20,20,KNN,auto,41,uncalibrated,0.036,0,0
20,20,KNN,auto,41,uncalibrated,0.0366,0,0
20,20,KNN,auto,41,uncalibrated,0.037,0,0
20,20,KNN,auto,41,uncalibrated,0.0374,0,0
20,20,KNN,auto,41,uncalibrated,0.0378,0.0569781197620759,0.0245670224327522
20,20,KNN,auto,41,uncalibrated,0.0382,0.157504424691969,0.0399958649597985
20,20,KNN,auto,41,uncalibrated,0.0386,0.00132128441047645,0.00132006545068663
20,20,KNN,auto,41,uncalibrated,0.039,0,0
20,20,KNN,auto,41,uncalibrated,0.0394,0,0
20,20,KNN,auto,41,uncalibrated,0.0398,0,0
20,20,KNN,auto,41,uncalibrated,0.0402,0,0
20,20,KNN,auto,41,uncalibrated,0.041,0,0
20,20,KNN,auto,43,uncalibrated,0.036,0,0
20,20,KNN,auto,43,uncalibrated,0.0366,0,0
20,20,KNN,auto,43,uncalibrated,0.037,0,0
20,20,KNN,auto,43,uncalibrated,0.0374,0,0
20,20,KNN,auto,43,uncalibrated,0.0378,0.0572986769856166,0.0246363129601066
20,20,KNN,auto,43,uncalibrated,0.0382,0.156785105176431,0.0399705608458918
20,20,KNN,auto,43,uncalibrated,0.0386,0.00130531047385014,0.00130415052366486
20,20,KNN,auto,43,uncalibrated,0.039,0,0
20,20,KNN,auto,43,uncalibrated,0.0394,0,0
20,20,KNN,auto,43,uncalibrated,0.0398,0,0
20,20,KNN,auto,43,uncalibrated,0.0402,0,0
20,20,KNN,auto,43,uncalibrated,0.041,0,0
20,20,KNN,auto,45,uncalibrated,0.036,0,0
20,20,KNN,auto,45,uncalibrated,0.0366,0,0
20,20,KNN,auto,45,uncalibrated,0.037,0,0
20,20,KNN,auto,45,uncalibrated,0.0374,0,0
20,20,KNN,auto,45,uncalibrated,0.0378,0.0576619036608143,0.024714723439073
20,20,KNN,auto,45,uncalibrated,0.0382,0.156061390133314,0.0399860476241719
20,20,KNN,auto,45,uncalibrated,0.0386,0.00129141868704441,0.00129031230463539
20,20,KNN,auto,45,uncalibrated,0.039,0,0
20,20,KNN,auto,45,uncalibrated,0.0394,0,0
20,20,KNN,auto,45,uncalibrated,0.0398,0,0
20,20,KNN,auto,45,uncalibrated,0.0402,0,0
20,20,KNN,auto,45,uncalibrated,0.041,0,0
20,20,KNN,auto,47,uncalibrated,0.036,0,0
20,20,KNN,auto,47,uncalibrated,0.0366,0,0
20,20,KNN,auto,47,uncalibrated,0.037,0,0
20,20,KNN,auto,47,uncalibrated,0.0374,0,0
20,20,KNN,auto,47,uncalibrated,0.0378,0.0578636527470874,0.0247789062091537
20,20,KNN,auto,47,uncalibrated,0.0382,0.155553243262428,0.0400095748261025
20,20,KNN,auto,47,uncalibrated,0.0386,0.00127926229939318,0.00127820476165471
20,20,KNN,auto,47,uncalibrated,0.039,0,0
20,20,KNN,auto,47,uncalibrated,0.0394,0,0
20,20,KNN,auto,47,uncalibrated,0.0398,0,0
20,20,KNN,auto,47,uncalibrated,0.0402,0,0
20,20,KNN,auto,47,uncalibrated,0.041,0,0
20,20,KNN,auto,49,uncalibrated,0.036,0,0
20,20,KNN,auto,49,uncalibrated,0.0366,0,0
20,20,KNN,auto,49,uncalibrated,0.037,0,0
20,20,KNN,auto,49,uncalibrated,0.0374,0,0
20,20,KNN,auto,49,uncalibrated,0.0378,0.0578366214575024,0.0247196772117275
20,20,KNN,auto,49,uncalibrated,0.0382,0.155055840153989,0.0399508570681324
20,20,KNN,auto,49,uncalibrated,0.0386,0.00128430763972388,0.00128323836898733
20,20,KNN,auto,49,uncalibrated,0.039,0,0
20,20,KNN,auto,49,uncalibrated,0.0394,0,0
20,20,KNN,auto,49,uncalibrated,0.0398,0,0
20,20,KNN,auto,49,uncalibrated,0.0402,0,0
20,20,KNN,auto,49,uncalibrated,0.041,0,0
20,20,KNN,auto,51,uncalibrated,0.036,0,0
20,20,KNN,auto,51,uncalibrated,0.0366,0,0
20,20,KNN,auto,51,uncalibrated,0.037,0,0
20,20,KNN,auto,51,uncalibrated,0.0374,0,0
20,20,KNN,auto,51,uncalibrated,0.0378,0.0580632385721558,0.0247356548297225
20,20,KNN,auto,51,uncalibrated,0.0382,0.154518975790952,0.039832463834912
20,20,KNN,auto,51,uncalibrated,0.0386,0.00128904637927512,0.00128796634546762
20,20,KNN,auto,51,uncalibrated,0.039,0,0
20,20,KNN,auto,51,uncalibrated,0.0394,0,0
20,20,KNN,auto,51,uncalibrated,0.0398,0,0
20,20,KNN,auto,51,uncalibrated,0.0402,0,0
20,20,KNN,auto,51,uncalibrated,0.041,0,0
20,20,KNN,auto,61,uncalibrated,0.036,0,0
20,20,KNN,auto,61,uncalibrated,0.0366,0,0
20,20,KNN,auto,61,uncalibrated,0.037,0,0
20,20,KNN,auto,61,uncalibrated,0.0374,0,0
20,20,KNN,auto,61,uncalibrated,0.0378,0.058829159037071,0.0248261262724284
20,20,KNN,auto,61,uncalibrated,0.0382,0.152832357986532,0.0399051662090506
20,20,KNN,auto,61,uncalibrated,0.0386,0.00128369718163757,0.00128254511549804
20,20,KNN,auto,61,uncalibrated,0.039,0,0
20,20,KNN,auto,61,uncalibrated,0.0394,0,0
20,20,KNN,auto,61,uncalibrated,0.0398,0,0
20,20,KNN,auto,61,uncalibrated,0.0402,0,0
20,20,KNN,auto,61,uncalibrated,0.041,0,0
20,20,KNN,auto,81,uncalibrated,0.036,0,0
20,20,KNN,auto,81,uncalibrated,0.0366,0,0
20,20,KNN,auto,81,uncalibrated,0.037,0,0
20,20,KNN,auto,81,uncalibrated,0.0374,0,0
20,20,KNN,auto,81,uncalibrated,0.0378,0.0601955388776825,0.0249988111836527
20,20,KNN,auto,81,uncalibrated,0.0382,0.14980266974201,0.039816538998715
20,20,KNN,auto,81,uncalibrated,0.0386,0.00124918216005265,0.00124813585798526
20,20,KNN,auto,81,uncalibrated,0.039,0,0
20,20,KNN,auto,81,uncalibrated,0.0394,0,0
20,20,KNN,auto,81,uncalibrated,0.0398,0,0
20,20,KNN,auto,81,uncalibrated,0.0402,0,0
20,20,KNN,auto,81,uncalibrated,0.041,0,0
20,20,KNN,auto,101,uncalibrated,0.036,0,0
20,20,KNN,auto,101,uncalibrated,0.0366,0,0
20,20,KNN,auto,101,uncalibrated,0.037,0,0
20,20,KNN,auto,101,uncalibrated,0.0374,0,0
20,20,KNN,auto,101,uncalibrated,0.0378,0.0612747378540801,0.0252151844898914
20,20,KNN,auto,101,uncalibrated,0.0382,0.14709969832599,0.0395230374503809
20,20,KNN,auto,101,uncalibrated,0.0386,0.00119780387222252,0.00119681932430173
20,20,KNN,auto,101,uncalibrated,0.039,0,0
20,20,KNN,auto,101,uncalibrated,0.0394,0,0
20,20,KNN,auto,101,uncalibrated,0.0398,0,0
20,20,KNN,auto,101,uncalibrated,0.0402,0,0
20,20,KNN,auto,101,uncalibrated,0.041,0,0
20,20,KNN,auto,151,uncalibrated,0.036,0,0
20,20,KNN,auto,151,uncalibrated,0.0366,0,0
20,20,KNN,auto,151,uncalibrated,0.037,0,0
20,20,KNN,auto,151,uncalibrated,0.0374,0,0
20,20,KNN,auto,151,uncalibrated,0.0378,0.0633573407083604,0.0254656684658178
20,20,KNN,auto,151,uncalibrated,0.0382,0.142388142421404,0.0391245889799175
20,20,KNN,auto,151,uncalibrated,0.0386,0.00115321296997247,0.00115237991703022
20,20,KNN,auto,151,uncalibrated,0.039,0,0
20,20,KNN,auto,151,uncalibrated,0.0394,0,0
20,20,KNN,auto,151,uncalibrated,0.0398,0,0
20,20,KNN,auto,151,uncalibrated,0.0402,0,0
20,20,KNN,auto,151,uncalibrated,0.041,0,0
20,20,KNN,auto,201,uncalibrated,0.036,0,0
20,20,KNN,auto,201,uncalibrated,0.0366,0,0
20,20,KNN,auto,201,uncalibrated,0.037,0,0
20,20,KNN,auto,201,uncalibrated,0.0374,0,0
20,20,KNN,auto,201,uncalibrated,0.0378,0.0648156098374283,0.0255234339914513
20,20,KNN,auto,201,uncalibrated,0.0382,0.139855965827118,0.0389687350200531
20,20,KNN,auto,201,uncalibrated,0.0386,0.00111556419993692,0.00111480263553855
20,20,KNN,auto,201,uncalibrated,0.039,0,0
20,20,KNN,auto,201,uncalibrated,0.0394,0,0
20,20,KNN,auto,201,uncalibrated,0.0398,0,0
20,20,KNN,auto,201,uncalibrated,0.0402,0,0
20,20,KNN,auto,201,uncalibrated,0.041,0,0
20,20,KNN,kd_tree,1,uncalibrated,0.036,0,0
20,20,KNN,kd_tree,1,uncalibrated,0.0366,0,0
20,20,KNN,kd_tree,1,uncalibrated,0.037,0,0
20,20,KNN,kd_tree,1,uncalibrated,0.0374,0,0
20,20,KNN,kd_tree,1,uncalibrated,0.0378,0.0534035452411721,0.0244965632017077
20,20,KNN,kd_tree,1,uncalibrated,0.0382,0.195664957542713,0.0467795591182365
20,20,KNN,kd_tree,1,uncalibrated,0.0386,0.00229095378886604,0.00228829610870203
20,20,KNN,kd_tree,1,uncalibrated,0.039,0,0
20,20,KNN,kd_tree,1,uncalibrated,0.0394,0,0
20,20,KNN,kd_tree,1,uncalibrated,0.0398,0,0
20,20,KNN,kd_tree,1,uncalibrated,0.0402,0,0
20,20,KNN,kd_tree,1,uncalibrated,0.041,0,0
20,20,KNN,kd_tree,3,uncalibrated,0.036,0,0
20,20,KNN,kd_tree,3,uncalibrated,0.0366,0,0
20,20,KNN,kd_tree,3,uncalibrated,0.037,0,0
20,20,KNN,kd_tree,3,uncalibrated,0.0374,0,0
20,20,KNN,kd_tree,3,uncalibrated,0.0378,0.0542475185287781,0.0245327286813638
20,20,KNN,kd_tree,3,uncalibrated,0.0382,0.186188849504147,0.0441903807615231
20,20,KNN,kd_tree,3,uncalibrated,0.0386,0.00229095378886604,0.00228829610870203
20,20,KNN,kd_tree,3,uncalibrated,0.039,0,0
20,20,KNN,kd_tree,3,uncalibrated,0.0394,0,0
20,20,KNN,kd_tree,3,uncalibrated,0.0398,0,0
20,20,KNN,kd_tree,3,uncalibrated,0.0402,0,0
20,20,KNN,kd_tree,3,uncalibrated,0.041,0,0
20,20,KNN,kd_tree,5,uncalibrated,0.036,0,0
20,20,KNN,kd_tree,5,uncalibrated,0.0366,0,0
20,20,KNN,kd_tree,5,uncalibrated,0.037,0,0
20,20,KNN,kd_tree,5,uncalibrated,0.0374,0,0
20,20,KNN,kd_tree,5,uncalibrated,0.0378,0.0525565186109384,0.0236810180446367
20,20,KNN,kd_tree,5,uncalibrated,0.0382,0.183252233556201,0.0430300601202405
20,20,KNN,kd_tree,5,uncalibrated,0.0386,0.00229095378886604,0.00228829610870203
20,20,KNN,kd_tree,5,uncalibrated,0.039,0,0
20,20,KNN,kd_tree,5,uncalibrated,0.0394,0,0
20,20,KNN,kd_tree,5,uncalibrated,0.0398,0,0
20,20,KNN,kd_tree,5,uncalibrated,0.0402,0,0
20,20,KNN,kd_tree,5,uncalibrated,0.041,0,0
20,20,KNN,kd_tree,7,uncalibrated,0.036,0,0
20,20,KNN,kd_tree,7,uncalibrated,0.0366,0,0
20,20,KNN,kd_tree,7,uncalibrated,0.037,0,0
20,20,KNN,kd_tree,7,uncalibrated,0.0374,0,0
20,20,KNN,kd_tree,7,uncalibrated,0.0378,0.0526580151416013,0.0236934909103456
20,20,KNN,kd_tree,7,uncalibrated,0.0382,0.179743233233643,0.0417366978855671
20,20,KNN,kd_tree,7,uncalibrated,0.0386,0.00172990375713116,0.00172800541415692
20,20,KNN,kd_tree,7,uncalibrated,0.039,0,0
20,20,KNN,kd_tree,7,uncalibrated,0.0394,0,0
20,20,KNN,kd_tree,7,uncalibrated,0.0398,0,0
20,20,KNN,kd_tree,7,uncalibrated,0.0402,0,0
20,20,KNN,kd_tree,7,uncalibrated,0.041,0,0
20,20,KNN,kd_tree,9,uncalibrated,0.036,0,0
20,20,KNN,kd_tree,9,uncalibrated,0.0366,0,0
20,20,KNN,kd_tree,9,uncalibrated,0.037,0,0
20,20,KNN,kd_tree,9,uncalibrated,0.0374,0,0
20,20,KNN,kd_tree,9,uncalibrated,0.0378,0.0528181980429288,0.0238182331431204
20,20,KNN,kd_tree,9,uncalibrated,0.0382,0.17805714207738,0.042372745490982
20,20,KNN,kd_tree,9,uncalibrated,0.0386,0.00165457756727527,0.00165280578049907
20,20,KNN,kd_tree,9,uncalibrated,0.039,0,0
20,20,KNN,kd_tree,9,uncalibrated,0.0394,0,0
20,20,KNN,kd_tree,9,uncalibrated,0.0398,0,0
20,20,KNN,kd_tree,9,uncalibrated,0.0402,0,0
20,20,KNN,kd_tree,9,uncalibrated,0.041,0,0
20,20,KNN,kd_tree,11,uncalibrated,0.036,0,0
20,20,KNN,kd_tree,11,uncalibrated,0.0366,0,0
20,20,KNN,kd_tree,11,uncalibrated,0.037,0,0
20,20,KNN,kd_tree,11,uncalibrated,0.0374,0,0
20,20,KNN,kd_tree,11,uncalibrated,0.0378,0.0526107703851649,0.0236268683344992
20,20,KNN,kd_tree,11,uncalibrated,0.0382,0.176353459091845,0.0419281703903675
20,20,KNN,kd_tree,11,uncalibrated,0.0386,0.00175134885760921,0.00174941599930822
20,20,KNN,kd_tree,11,uncalibrated,0.039,0,0
20,20,KNN,kd_tree,11,uncalibrated,0.0394,0,0
20,20,KNN,kd_tree,11,uncalibrated,0.0398,0,0
20,20,KNN,kd_tree,11,uncalibrated,0.0402,0,0
20,20,KNN,kd_tree,11,uncalibrated,0.041,0,0
20,20,KNN,kd_tree,13,uncalibrated,0.036,0,0
20,20,KNN,kd_tree,13,uncalibrated,0.0366,0,0
20,20,KNN,kd_tree,13,uncalibrated,0.037,0,0
20,20,KNN,kd_tree,13,uncalibrated,0.0374,0,0
20,20,KNN,kd_tree,13,uncalibrated,0.0378,0.0527093598058985,0.0237066297965648
20,20,KNN,kd_tree,13,uncalibrated,0.0382,0.174254900843617,0.0415352005786722
20,20,KNN,kd_tree,13,uncalibrated,0.0386,0.00169449230327695,0.00169265237085568
20,20,KNN,kd_tree,13,uncalibrated,0.039,0,0
20,20,KNN,kd_tree,13,uncalibrated,0.0394,0,0
20,20,KNN,kd_tree,13,uncalibrated,0.0398,0,0
20,20,KNN,kd_tree,13,uncalibrated,0.0402,0,0
20,20,KNN,kd_tree,13,uncalibrated,0.041,0,0
20,20,KNN,kd_tree,15,uncalibrated,0.036,0,0
20,20,KNN,kd_tree,15,uncalibrated,0.0366,0,0
20,20,KNN,kd_tree,15,uncalibrated,0.037,0,0
20,20,KNN,kd_tree,15,uncalibrated,0.0374,0,0
20,20,KNN,kd_tree,15,uncalibrated,0.0378,0.0530001502899301,0.0236288094994974
20,20,KNN,kd_tree,15,uncalibrated,0.0382,0.171327959168253,0.0412425295034514
20,20,KNN,kd_tree,15,uncalibrated,0.0386,0.00165457756727527,0.00165280578049907
20,20,KNN,kd_tree,15,uncalibrated,0.039,0,0
20,20,KNN,kd_tree,15,uncalibrated,0.0394,0,0
20,20,KNN,kd_tree,15,uncalibrated,0.0398,0,0
20,20,KNN,kd_tree,15,uncalibrated,0.0402,0,0
20,20,KNN,kd_tree,15,uncalibrated,0.041,0,0
20,20,KNN,kd_tree,17,uncalibrated,0.036,0,0
20,20,KNN,kd_tree,17,uncalibrated,0.0366,0,0
20,20,KNN,kd_tree,17,uncalibrated,0.037,0,0
20,20,KNN,kd_tree,17,uncalibrated,0.0374,0,0
20,20,KNN,kd_tree,17,uncalibrated,0.0378,0.0532032066791616,0.023588160587518
20,20,KNN,kd_tree,17,uncalibrated,0.0382,0.169231737239594,0.0408743507776799
20,20,KNN,kd_tree,17,uncalibrated,0.0386,0.00171623341604041,0.00171435740651281
20,20,KNN,kd_tree,17,uncalibrated,0.039,0,0
20,20,KNN,kd_tree,17,uncalibrated,0.0394,0,0
20,20,KNN,kd_tree,17,uncalibrated,0.0398,0,0
20,20,KNN,kd_tree,17,uncalibrated,0.0402,0,0
20,20,KNN,kd_tree,17,uncalibrated,0.041,0,0
20,20,KNN,kd_tree,19,uncalibrated,0.036,0,0
20,20,KNN,kd_tree,19,uncalibrated,0.0366,0,0
20,20,KNN,kd_tree,19,uncalibrated,0.037,0,0
20,20,KNN,kd_tree,19,uncalibrated,0.0374,0,0
20,20,KNN,kd_tree,19,uncalibrated,0.0378,0.0535658924706187,0.0236703500431363
20,20,KNN,kd_tree,19,uncalibrated,0.0382,0.167277652331034,0.0407415650730853
20,20,KNN,kd_tree,19,uncalibrated,0.0386,0.00160239821912238,0.00160071968428188
20,20,KNN,kd_tree,19,uncalibrated,0.039,0,0
20,20,KNN,kd_tree,19,uncalibrated,0.0394,0,0
20,20,KNN,kd_tree,19,uncalibrated,0.0398,0,0
20,20,KNN,kd_tree,19,uncalibrated,0.0402,0,0
20,20,KNN,kd_tree,19,uncalibrated,0.041,0,0
20,20,KNN,kd_tree,21,uncalibrated,0.036,0,0
20,20,KNN,kd_tree,21,uncalibrated,0.0366,0,0
20,20,KNN,kd_tree,21,uncalibrated,0.037,0,0
20,20,KNN,kd_tree,21,uncalibrated,0.0374,0,0
20,20,KNN,kd_tree,21,uncalibrated,0.0378,0.0539784374812602,0.0237184741333111
20,20,KNN,kd_tree,21,uncalibrated,0.0382,0.166248250515061,0.0408147085925116
